,att_id,att_name,att_cat,att_price,score
92,99,Laika Cafe Đường Láng,"Đồ uống, thư giãn",410539,1.966301553100294
121,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",821714,1.9649427447575647
137,145,Xôi Yến,"Ẩm thực, nghỉ ngơi",504776,1.9563840168845275
96,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",765550,1.9550075616802047
25,28,Quảng trường Ba Đình,"Văn hóa, lịch sử, nghệ thuật",702329,1.9520781826556117
168,177,Hồ Gươm (Phố đi bộ hồ Gươm),"Đi dạo, ngắm cảnh",966805,1.9197314853539922
118,125,MONO Coffee Lab,"Đồ uống, thư giãn",484246,1.9047404764299785
172,181,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",463529,1.8660320855237558
178,187,Nhà văn hóa quận Thanh Xuân,"Tổ hợp thể thao, đi dạo ngắm cảnh",728171,1.8447676173031056
130,138,Phê La Hàng Cót,"Đồ uống, thư giãn",54152,1.8372677011256968
132,140,KAFA Café,"Đồ uống, thư giãn",743765,1.8346471421790085
51,55,Quán Lươn Nghệ An Bà Liêm,"Ẩm thực, nghỉ ngơi",987828,1.825391363272999
89,96,La Mensa,"Đồ uống, thư giãn",81565,1.8245531373472943
113,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,529411,1.8225237482639898
79,84,Công viên Nghĩa Đô,"Công viên, đi dạo, ngắm cảnh",957567,1.8172738069398093
143,151,Kem Trứng Bà Khanh,"Ẩm thực, nghỉ ngơi",489144,1.8160649969206304
30,33,Chè Thái Đội Cấn,"Ẩm thực, nghỉ ngơi",152360,1.744612854326931
170,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",338034,1.7429011087523207
49,53,Miến lươn Sành Phố Cổ,"Ẩm thực, nghỉ ngơi",379066,1.7361247139002671
76,81,Chùa Hà,"Văn hóa tôn giáo, tâm linh",61296,1.6870399683768227
82,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",915018,1.6853017525098295
183,192,Vinhomes Royal City,Trung tâm thương mại,326249,1.681366502374388
64,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",132153,1.670143098400672
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",804894,1.6614343722040843
36,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",568177,1.653193287839727
91,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",676269,1.651455071972734
163,172,Nhà hát Lớn Hà Nội,"Văn hóa, lịch sử, nghệ thuật",855820,1.6387669784867143
7,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",171378,1.607999675297748
77,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",354982,1.5925498479722933
35,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",825182,1.570103040024847
141,149,Nhà hàng chay Sadhu,Ẩm thực chay,82722,1.551706186813206
38,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",91502,1.5456797835788905
165,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",197573,1.5292946725889607
33,36,Tiny Cafe,"Đồ uống, thư giãn",308757,1.5185212635858818
87,93,Nhà Hàng Vịt Vân Đình Minh Phương,"Ẩm thực, nghỉ ngơi",82089,1.505541996883565
151,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",963179,1.483095188936133
32,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",101859,1.461371902314042
6,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",167320,1.4382103964720443
127,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",442764,1.4271193439602854
103,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,543614,1.4017872741422366
128,136,Vincom Mega Mall Times City,Trung tâm thương mại,178104,1.400110822290813
167,176,Quảng Trường Đông Kinh Nghĩa Thục,"Đi dạo, ngắm cảnh",463683,1.3903168141061997
117,124,Ưu Đàm Chay,Ẩm thực chay,646243,1.3885168342236227
153,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",362631,1.382949249390748
142,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",878897,1.3790139992553065
119,127,Phở Thìn 13 Lò Đúc,"Ẩm thực, nghỉ ngơi",929502,1.3615965468621312
164,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",979377,1.3600965636266409
147,156,Quán Chay Bồ Đề,Ẩm thực chay,564464,1.3539289854995786
180,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",360927,1.3526142943108397
61,65,Trung Nguyên Legend Café,"Đồ uống, thư giãn",966819,1.3327880453100818
14,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",490032,1.269188756125672
65,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",758676,1.261318255854789
63,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",634854,1.2051306485398214
53,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",291595,1.168054592331032
55,59,Bảo tàng Chiến thắng B-52,"Văn hóa, lịch sử, nghệ thuật",670558,1.1569282460960721
173,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",356398,1.1568488352189092
41,45,AHA Cafe,"Đồ uống, thư giãn",898826,1.1496136219654005
75,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",51918,1.1417431216945317
171,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",359546,1.1309432423990557
86,91,Ga Cát Linh,"Tàu điện, chụp ảnh",258107,1.1095728930088455
111,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",197167,1.0713586142272646
155,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",937965,1.048461811309167
29,32,Quán Bánh Cuốn Nóng Gia Truyền Đội Cấn,"Ẩm thực, nghỉ ngơi",104805,1.0403707252683745
72,77,Bún Riêu Bề Bề Tiến Huân,"Ẩm thực, nghỉ ngơi",372286,1.022926802582802
42,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",931441,1.0054475861740428
139,147,THE WISELANDS Coffee,"Đồ uống, thư giãn",501301,1.0002152917114557
114,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",465213,0.9943212399390831
11,12,Phở Cuốn Hương Mai,"Ẩm thực, nghỉ ngơi",311895,0.960915730941835
22,24,Điện Kính Thiên,"Văn hóa, lịch sử, nghệ thuật",913720,0.956539309266546
109,116,Bánh Đúc Nóng Trung Tự,"Ẩm thực, nghỉ ngơi",923260,0.94552766763195
20,22,Cột cờ Hà Nội,"Văn hóa, lịch sử, nghệ thuật",991362,0.9443453279051681
58,62,Soya Garden,"Đồ uống, thư giãn",88239,0.9348601397984453
39,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",742534,0.9116721636640648
70,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",667564,0.9045604784417236
19,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",613208,0.868155002973495
46,50,Phê La Núi Trúc,"Đồ uống, thư giãn",859799,0.7811206815923839
15,17,Nhà sàn Bác Hồ,"Văn hóa, lịch sử, nghệ thuật",954293,0.758215055243511
31,34,Công viên Indira Gandhi,"Công viên, đi dạo, ngắm cảnh",789826,0.7376299911942255
1,2,Hanoi Studio Gallery,"Văn hóa, lịch sử, nghệ thuật",1951,0.7181125622713722
150,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",230338,0.6906452222004589
129,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",828679,0.6771189027887345
81,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",496226,0.6669631339414508
3,4,Bốt Nước Hàng Đậu,"Đi dạo, ngắm cảnh",161794,0.6271606376164129
181,190,Trung tâm Nghệ thuật đương đại Vincom,"Triển lãm, nghệ thuật",470908,0.6223342209704725
156,165,Bảo Tàng Phụ Nữ Việt Nam,"Văn hóa, lịch sử, nghệ thuật",746222,0.607607914970373
68,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",321167,0.5300587816959705
102,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",17924,0.5097031268474126
162,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",351018,0.4449303213669964
122,130,Vincom Center Bà Triệu,Trung tâm thương mại,436358,0.4363362997707725
152,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",313476,0.41873355533086
57,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",649718,0.4000631757645152
174,183,Điểm Cắm Trại Hồ Hàm Lợn,"Cắm trại, leo núi, trekking",926175,0.39671909549247175
144,152,Namaste Ha Noi,"Ẩm thực, nghỉ ngơi",575203,0.26123531560530466
166,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",186181,0.2548824454314911
69,73,Công viên Cầu Giấy,"Công viên, đi dạo, ngắm cảnh",626318,0.22728275389863484
52,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",453179,0.1731245356669575
161,170,Green Palm Gallery,"Triển lãm, nghệ thuật",366307,0.14257781824791493
9,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",197745,0.0
