,att_id,att_name,att_cat,att_price,score
160,165,Bảo Tàng Phụ Nữ Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,0.4995680078992848
70,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",0,0.44778340859919297
107,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",0,0.3920237559353552
127,130,Vincom Center Bà Triệu,Trung tâm thương mại,0,0.36455232549697314
177,183,Điểm Cắm Trại Hồ Hàm Lợn,"Cắm trại, leo núi, trekking",0,0.3370627441299945
166,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",0,0.3298386745465933
38,39,Phở Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,0.3202459087807057
59,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",0,0.28998831080198784
156,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",0,0.24334042429610747
170,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",0,0.1970011035764685
71,73,Công viên Cầu Giấy,"Công viên, đi dạo, ngắm cảnh",0,0.15181436682301808
147,152,Namaste Ha Noi,"Ẩm thực, nghỉ ngơi",0,0.12044956219961023
12,13,Chùa Châu Long,"Văn hóa tôn giáo, tâm linh",0,0.10951362771720596
165,170,Green Palm Gallery,"Triển lãm, nghệ thuật",0,0.04638469804115175
54,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",0,0.014330158130903214
9,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",0,0.0
