,att_id,att_name,att_cat,att_price,score
39,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",0,1.650186565493172
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",0,1.6388385827829524
79,81,Chùa Hà,"Văn hóa tôn giáo, tâm linh",0,1.610293972761255
85,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",40000,1.5993669491571012
66,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.56968485389136
37,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",0,1.5358110807184602
168,172,Nhà hát Lớn Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,1.5338316772622989
95,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",0,1.5268365908402899
7,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",0,1.5170022695965457
145,149,Nhà hàng chay Sadhu,Ẩm thực chay,0,1.4920761165716385
156,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",0,1.4744674867308305
41,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",0,1.4699085891779475
35,36,Tiny Cafe,"Đồ uống, thư giãn",0,1.4677052713036716
123,126,Highlands Coffee Trần Nhân Tông,"Đồ uống, thư giãn",0,1.4534284880044623
80,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.4516998686965792
90,93,Nhà Hàng Vịt Vân Đình Minh Phương,"Ẩm thực, nghỉ ngơi",0,1.4152645145804144
170,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,1.4037732266425849
34,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",0,1.370992155830109
146,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",0,1.3360077671433288
107,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,0,1.3289320715308008
158,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,1.3271138864556917
6,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,1.326343620857358
169,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",0,1.3256718776029999
152,156,Quán Chay Bồ Đề,Ẩm thực chay,0,1.325044917232276
121,124,Ưu Đàm Chay,Ẩm thực chay,0,1.3184170504559773
131,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",0,1.316079383930827
132,136,Vincom Mega Mall Times City,Trung tâm thương mại,0,1.3137417174056765
172,176,Quảng Trường Đông Kinh Nghĩa Thục,"Đi dạo, ngắm cảnh",0,1.309827693376974
124,127,Phở Thìn 13 Lò Đúc,"Ẩm thực, nghỉ ngơi",0,1.2916995820861246
63,65,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,1.2830117026631456
184,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",0,1.2652687241714773
67,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.19726143710065
15,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",0,1.1779331445286942
24,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",0,1.13861377270716
65,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.1374225480027746
44,45,AHA Cafe,"Đồ uống, thư giãn",0,1.0525858532661942
176,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",0,1.0503198393548416
178,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",0,1.046011725950251
58,59,Bảo tàng Chiến thắng B-52,"Văn hóa, lịch sử, nghệ thuật",0,1.0350578326159052
56,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",0,1.032881384471807
78,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",0,1.0326037305933369
115,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",0,0.9958280265616253
75,77,Bún Riêu Bề Bề Tiến Huân,"Ẩm thực, nghỉ ngơi",0,0.9940277546399585
45,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",0,0.9757205118146146
31,32,Quán Bánh Cuốn Nóng Gia Truyền Đội Cấn,"Ẩm thực, nghỉ ngơi",0,0.9616855560869766
23,24,Điện Kính Thiên,"Văn hóa, lịch sử, nghệ thuật",0,0.9505704443715928
160,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",0,0.9500867892284646
92,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",0,0.9344575628438179
21,22,Cột cờ Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,0.9171624131883789
143,147,THE WISELANDS Coffee,"Đồ uống, thư giãn",0,0.9104539372215612
89,92,Chùa Láng,"Văn hóa tôn giáo, tâm linh",0,0.8832707268620226
118,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",0,0.8698627315051226
113,116,Bánh Đúc Nóng Trung Tự,"Ẩm thực, nghỉ ngơi",0,0.8570100439051345
11,12,Phở Cuốn Hương Mai,"Ẩm thực, nghỉ ngơi",0,0.8507225270443826
72,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",0,0.8344394705588343
61,62,Soya Garden,"Đồ uống, thư giãn",0,0.8164815342257725
42,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",0,0.8059396434207713
20,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,0.7363918251532908
16,17,Nhà sàn Bác Hồ,"Văn hóa, lịch sử, nghệ thuật",0,0.7137943820768129
73,75,KF POOL ARENA,"Vui chơi, giải trí",0,0.6947885262669473
133,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",0,0.6820970570480256
49,50,Phê La Núi Trúc,"Đồ uống, thư giãn",0,0.6801982627823833
33,34,Công viên Indira Gandhi,"Công viên, đi dạo, ngắm cảnh",0,0.6764812834416176
1,2,Hanoi Studio Gallery,"Văn hóa, lịch sử, nghệ thuật",0,0.6264588024340441
155,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",0,0.6228761717441529
84,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",0,0.5835120170389843
3,4,Bốt Nước Hàng Đậu,"Đi dạo, ngắm cảnh",0,0.5715639436882043
185,190,Trung tâm Nghệ thuật đương đại Vincom,"Triển lãm, nghệ thuật",0,0.5355137223712063
161,165,Bảo Tàng Phụ Nữ Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,0.4823474829332497
70,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",0,0.41948127090240916
106,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",0,0.4055090112118478
38,39,Phở Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,0.3921816250454526
126,130,Vincom Center Bà Triệu,Trung tâm thương mại,0,0.37934685059892104
167,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",0,0.31476993241366813
179,183,Điểm Cắm Trại Hồ Hàm Lợn,"Cắm trại, leo núi, trekking",0,0.3105245150461542
157,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",0,0.3093870298021102
60,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",0,0.29893470476436335
171,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",0,0.1998749661889292
71,73,Công viên Cầu Giấy,"Công viên, đi dạo, ngắm cảnh",0,0.1929246626505403
12,13,Chùa Châu Long,"Văn hóa tôn giáo, tâm linh",0,0.12446954674348376
148,152,Namaste Ha Noi,"Ẩm thực, nghỉ ngơi",0,0.0984327782047103
166,170,Green Palm Gallery,"Triển lãm, nghệ thuật",0,0.08810584524110254
55,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",0,0.0757815956678769
9,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",0,0.0
