,att_id,att_name,att_cat,att_price,score
69,76,Starbucks Duy Tân,"Đồ uống, thư giãn",0,2.6517947819093806
45,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,0,2.631850612695189
139,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",0,2.6087359971955735
144,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",0,2.608362245397693
92,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",0,2.607028338119072
86,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",0,2.5985351507121877
135,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",0,2.5725722887529017
152,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",0,2.572494960794721
28,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,2.565065032812825
90,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",0,2.562796746039517
147,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",0,2.5436967403688016
159,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",0,2.506212012640539
52,57,Quán Cháo Sườn sụn Đội Cấn,"Ẩm thực, nghỉ ngơi",0,2.476878940503866
98,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,0,2.462740812149768
101,115,Buffet Chay Hương Thiền,Ẩm thực chay,0,2.4573407430701266
41,45,AHA Cafe,"Đồ uống, thư giãn",0,2.4484609158723316
93,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",0,2.4355407028595835
156,172,Nhà hát Lớn Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,2.430669041494177
168,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",0,2.40334649627021
169,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",0,2.395272168636808
33,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",0,2.3861539135679593
62,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",0,2.3699601503255465
129,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",0,2.351581872264518
84,92,Chùa Láng,"Văn hóa tôn giáo, tâm linh",0,2.346452451038509
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",0,2.339447826826614
127,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",0,2.3358198567886177
153,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.319800081452115
158,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,2.2973491975935545
80,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,2.290750545162105
6,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",0,2.247324452646936
79,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",40000,2.2309502575021014
75,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",0,2.2248091288232175
141,156,Quán Chay Bồ Đề,Ẩm thực chay,0,2.22137447868068
123,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",0,2.2066692786332496
111,125,MONO Coffee Lab,"Đồ uống, thư giãn",0,2.1969581758850154
57,62,Soya Garden,"Đồ uống, thư giãn",0,2.1961397883275993
162,178,Tượng Đài Vua Lý Thái Tổ,"Đi dạo, ngắm cảnh",0,2.1741722042076717
106,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,2.170930873960579
112,126,Highlands Coffee Trần Nhân Tông,"Đồ uống, thư giãn",0,2.1583521927631324
167,183,Điểm Cắm Trại Hồ Hàm Lợn,"Cắm trại, leo núi, trekking",0,2.1494143695967054
39,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",0,2.1490921697709524
68,75,KF POOL ARENA,"Vui chơi, giải trí",0,2.14096629016543
142,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",0,2.133993885936107
5,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,2.1033204625242945
47,51,GoGi House,"Ẩm thực, nghỉ ngơi",0,2.098461689151918
103,117,Chùa Bộc,"Văn hóa tôn giáo, tâm linh",0,2.0847102005887237
78,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",0,2.0839047010243377
119,133,Starbucks Ba Trieu,"Đồ uống, thư giãn",0,2.070391640332197
58,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,0,2.0550162646472003
148,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",0,2.044531882317159
15,17,Nhà sàn Bác Hồ,"Văn hóa, lịch sử, nghệ thuật",0,2.0312056975239585
36,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",0,2.0224289742704116
34,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",0,2.020051139556344
10,12,Phở Cuốn Hương Mai,"Ẩm thực, nghỉ ngơi",0,2.0126018795848992
85,93,Nhà Hàng Vịt Vân Đình Minh Phương,"Ẩm thực, nghỉ ngơi",0,2.007917094118433
37,41,Haan Vegan - Buffet Chay,"Ẩm thực, nghỉ ngơi",0,1.961707195108744
121,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",0,1.9587945086839298
82,90,PHỞ GÀ VĂN MIẾU 17,"Ẩm thực, nghỉ ngơi",0,1.9413055021419794
89,99,Laika Cafe Đường Láng,"Đồ uống, thư giãn",0,1.9378064120342913
96,108,Gieo CafeGieo Cafe,"Đồ uống, thư giãn",0,1.909079075570034
171,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",0,1.897447661860305
72,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",0,1.8827553498059046
48,53,Miến lươn Sành Phố Cổ,"Ẩm thực, nghỉ ngơi",0,1.8797717794194213
165,181,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",0,1.8524041262198452
53,58,Bún Bò Huế An Cựu,"Ẩm thực, nghỉ ngơi",0,1.8412366802592004
81,89,Nguyen Art Gallery - Vietnam Artworks & Paintings,"Triển lãm, nghệ thuật",0,1.7993571469076528
22,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",0,1.7881188169853388
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,1.7571940777094426
50,55,Quán Lươn Nghệ An Bà Liêm,"Ẩm thực, nghỉ ngơi",0,1.7421280138571689
60,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,1.7365410688785872
74,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.7275710257295884
125,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",0,1.723253548064477
116,130,Vincom Center Bà Triệu,Trung tâm thương mại,0,1.7198962258801203
59,65,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,1.7134328973754833
108,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,1.713117141546249
71,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,1.7086901159403851
163,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",0,1.6932245243041777
11,13,Chùa Châu Long,"Văn hóa tôn giáo, tâm linh",0,1.6925092406910025
94,106,Skyline Coffee,"Đồ uống, thư giãn",0,1.6819539743992848
120,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,1.677642940730692
145,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",0,1.6661532949442943
1,2,Hanoi Studio Gallery,"Văn hóa, lịch sử, nghệ thuật",0,1.6641685440176488
24,27,An Nhien Cafe Khuc Hao,"Đồ uống, thư giãn",0,1.6490638161862847
154,170,Green Palm Gallery,"Triển lãm, nghệ thuật",0,1.647813680862356
61,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,1.6459449218729816
149,165,Bảo Tàng Phụ Nữ Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.6386696498074542
118,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,1.6372713025636756
29,32,Quán Bánh Cuốn Nóng Gia Truyền Đội Cấn,"Ẩm thực, nghỉ ngơi",0,1.6367622268389823
95,107,Công viên Văn hóa Đống Đa,"Công viên, văn hóa, lịch sử",0,1.6279790595889239
170,188,Bún Bò Huế Ngự Uyển,"Ẩm thực, nghỉ ngơi",0,1.604915996061429
65,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",0,1.5938129900659348
54,59,Bảo tàng Chiến thắng B-52,"Văn hóa, lịch sử, nghệ thuật",0,1.5886900128364374
66,73,Công viên Cầu Giấy,"Công viên, đi dạo, ngắm cảnh",0,1.5850233788193577
35,39,Phở Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,1.5620956392186756
51,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",0,1.56134169162641
130,144,Phở Biên,"Ẩm thực, nghỉ ngơi",0,1.5305265002912662
8,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",0,1.530133416503844
164,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",0,1.5156215363518726
109,123,Industry Cafe,"Đồ uống, thư giãn",0,1.514822480783998
138,153,Tam An Lac,Ẩm thực chay,0,1.5033006150150285
17,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.498912253388248
150,166,The Coffee House,"Đồ uống, thư giãn",0,1.486810427932916
12,14,Bánh cuốn Bà Xuân,"Ẩm thực, nghỉ ngơi",0,1.4844777011944572
104,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",0,1.479896019672232
30,33,Chè Thái Đội Cấn,"Ẩm thực, nghỉ ngơi",0,1.4683290459276463
18,20,Vườn hoa Lênin,"Đi dạo, ngắm cảnh",0,1.459075466931985
21,24,Điện Kính Thiên,"Văn hóa, lịch sử, nghệ thuật",0,1.453933157712946
16,18,Cafe Goethe,"Đồ uống, thư giãn",0,1.4365279231256949
151,167,Tràng Tiền Plaza,Trung tâm thương mại,0,1.407207738982052
128,142,Phố đường tàu Hà Nội,"Chụp ảnh, trải nghiệm, thư giãn",0,1.4020847617525618
160,176,Quảng Trường Đông Kinh Nghĩa Thục,"Đi dạo, ngắm cảnh",0,1.3890163368199637
19,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.3686661958253197
7,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,1.3654441975677756
124,138,Phê La Hàng Cót,"Đồ uống, thư giãn",0,1.3442112290505648
14,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",0,1.3338106186752157
134,149,Nhà hàng chay Sadhu,Ẩm thực chay,0,1.3208775176694374
42,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",0,1.3148717129173733
26,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,1.3046901984235362
133,148,Cung Văn hóa Lao động Hữu nghị Việt - Xô,"Văn hóa, lịch sử, nghệ thuật",0,1.3007142525737265
131,145,Xôi Yến,"Ẩm thực, nghỉ ngơi",0,1.292517489006542
91,102,The Coffee House,"Đồ uống, thư giãn",0,1.2532284422540556
105,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,1.2463398099794318
107,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",0,1.233896452708798
115,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",0,1.2285543795977887
140,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,0,1.222265038999062
76,84,Công viên Nghĩa Đô,"Công viên, đi dạo, ngắm cảnh",0,1.1995563952798989
73,81,Chùa Hà,"Văn hóa tôn giáo, tâm linh",0,1.1722016300733529
99,111,Vua Chả Cá Giảng Võ,"Ẩm thực, nghỉ ngơi",0,1.1672590847462843
27,30,Chùa Một Cột,"Văn hóa tôn giáo, tâm linh",0,1.1627998391578416
44,48,Bún Chả Ngọc Khánh,"Ẩm thực, nghỉ ngơi",0,1.1495767583088892
161,177,Hồ Gươm (Phố đi bộ hồ Gươm),"Đi dạo, ngắm cảnh",0,1.142559246103957
4,6,Đền Quán Thánh,"Văn hóa, lịch sử, nghệ thuật",0,1.1205336660153904
13,15,All Day Coffee 55 Hàng Bún,"Đồ uống, thư giãn",0,1.085465436980293
25,28,Quảng trường Ba Đình,"Văn hóa, lịch sử, nghệ thuật",0,1.0787765685976325
126,140,KAFA Café,"Đồ uống, thư giãn",0,1.0653086158811007
137,152,Namaste Ha Noi,"Ẩm thực, nghỉ ngơi",0,1.0590837152475245
70,77,Bún Riêu Bề Bề Tiến Huân,"Ẩm thực, nghỉ ngơi",0,1.0213476716551781
43,47,Highlands Coffee VTV,"Đồ uống, thư giãn",0,1.0001275911309975
172,192,Vinhomes Royal City,Trung tâm thương mại,0,0.9497806463586258
157,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",0,0.9400179916382712
64,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",0,0.9317696760989591
136,151,Kem Trứng Bà Khanh,"Ẩm thực, nghỉ ngơi",0,0.8450979229710427
166,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",0,0.7837832961299895
49,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,0.7700446955598252
63,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,0.5037787595564467
67,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",0,0.49318482928563867
143,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,0.4457376829450581
113,127,Phở Thìn 13 Lò Đúc,"Ẩm thực, nghỉ ngơi",0,0.0
