,att_id,att_name,att_cat,att_price,score
150,177,Hồ Gươm (Phố đi bộ hồ Gươm),"Đi dạo, ngắm cảnh",0,3.0759666850427863
54,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,3.067086662014212
63,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",0,3.061159565303754
24,29,Lăng Chủ tịch Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,3.0597787004787307
75,96,La Mensa,"Đồ uống, thư giãn",0,3.050935854580061
159,186,Việt Phủ Thành Chương,"Kiến trúc, nghệ thuật",0,3.045253064723255
79,100,Chè Thanh Vĩnh Hồ,"Ẩm thực, nghỉ ngơi",0,3.0024515661662576
107,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",0,2.989901629314275
132,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",0,2.9855041059484435
37,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",0,2.9664906595116634
142,167,Tràng Tiền Plaza,Trung tâm thương mại,0,2.949999946889811
111,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",0,2.8942926732374588
11,14,Bánh cuốn Bà Xuân,"Ẩm thực, nghỉ ngơi",0,2.8802344071150614
55,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",0,2.879400577201494
99,123,Industry Cafe,"Đồ uống, thư giãn",0,2.875741285415195
1,2,Hanoi Studio Gallery,"Văn hóa, lịch sử, nghệ thuật",0,2.8756403760625986
23,28,Quảng trường Ba Đình,"Văn hóa, lịch sử, nghệ thuật",0,2.850179353096692
17,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,2.843843307957286
0,1,Hồ Trúc Bạch,"Đi dạo, ngắm cảnh",0,2.8219937776106576
162,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",0,2.820575735655737
76,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",0,2.7853158834507568
16,20,Vườn hoa Lênin,"Đi dạo, ngắm cảnh",0,2.7748053777249524
134,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",0,2.769446560000169
139,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",0,2.756291167032593
92,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",0,2.735912788826468
46,58,Bún Bò Huế An Cựu,"Ẩm thực, nghỉ ngơi",0,2.6848951445606133
66,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",0,2.6738429149419147
3,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",0,2.6600501997474097
67,84,Công viên Nghĩa Đô,"Công viên, đi dạo, ngắm cảnh",0,2.657723973619106
62,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",0,2.654617027762818
158,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",0,2.650639074863051
135,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",0,2.6415306780364958
15,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,2.569672596949985
5,8,Nhà Thờ Cửa Bắc,"Văn hóa tôn giáo, tâm linh",0,2.5657743093285887
30,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",0,2.555842704625576
108,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",0,2.555295669714127
88,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,0,2.5523480544145727
90,112,The Coffee House Hào Nam,"Đồ uống, thư giãn",0,2.492508808324274
71,90,PHỞ GÀ VĂN MIẾU 17,"Ẩm thực, nghỉ ngơi",0,2.4775689131212957
58,73,Công viên Cầu Giấy,"Công viên, đi dạo, ngắm cảnh",0,2.463314139312267
49,62,Soya Garden,"Đồ uống, thư giãn",0,2.4367218693935513
65,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,2.4298334783241415
84,106,Skyline Coffee,"Đồ uống, thư giãn",0,2.4165824870225237
29,36,Tiny Cafe,"Đồ uống, thư giãn",0,2.412684199401127
42,53,Miến lươn Sành Phố Cổ,"Ẩm thực, nghỉ ngơi",0,2.3799523920296437
53,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",0,2.3481022137387555
22,27,An Nhien Cafe Khuc Hao,"Đồ uống, thư giãn",0,2.321456833634464
83,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",0,2.2183327862984186
133,158,Bảo tàng Công An Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,2.212193248845651
93,115,Buffet Chay Hương Thiền,Ẩm thực chay,0,2.211120423096979
6,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",0,2.1960689965042874
124,149,Nhà hàng chay Sadhu,Ẩm thực chay,0,2.176179232005474
69,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",40000,2.1755684648713256
112,136,Vincom Mega Mall Times City,Trung tâm thương mại,0,2.172647404664559
36,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",0,2.1656899703538954
31,38,Quán Xôi Xéo Oanh Oanh,"Ẩm thực, nghỉ ngơi",0,2.156358510747907
78,99,Laika Cafe Đường Láng,"Đồ uống, thư giãn",0,2.0968113706782887
7,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",0,2.0903106839635868
52,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",0,2.0861787115256547
13,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",0,2.083416981875615
116,140,KAFA Café,"Đồ uống, thư giãn",0,2.0569149992723865
152,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",0,2.050111584499895
148,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,2.0478703346685236
144,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",0,2.0401693577597655
126,151,Kem Trứng Bà Khanh,"Ẩm thực, nghỉ ngơi",0,2.0135399107111525
130,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,0,1.986782999217155
32,39,Phở Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",0,1.981286095009871
137,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",0,1.9726610008720655
60,75,KF POOL ARENA,"Vui chơi, giải trí",0,1.9488092165291633
2,4,Bốt Nước Hàng Đậu,"Đi dạo, ngắm cảnh",0,1.9427599663918755
125,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",0,1.9167837746258627
161,188,Bún Bò Huế Ngự Uyển,"Ẩm thực, nghỉ ngơi",0,1.9103786862452026
4,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",0,1.9006648333030611
72,93,Nhà Hàng Vịt Vân Đình Minh Phương,"Ẩm thực, nghỉ ngơi",0,1.8503747985796224
140,165,Bảo Tàng Phụ Nữ Việt Nam,"Văn hóa, lịch sử, nghệ thuật",0,1.8470501009624627
98,122,The Sipping Bar - Waterfront,"Đồ uống, thư giãn",0,1.8410008508251678
35,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",0,1.838950797661873
136,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",0,1.8167401180533176
38,45,AHA Cafe,"Đồ uống, thư giãn",0,1.7755425471007698
74,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",0,1.761744520887703
91,113,Bánh Xèo Tôn Đức Thắng,"Ẩm thực, nghỉ ngơi",0,1.753199092028268
143,168,Kem Tràng Tiền Hồ Gươm,"Ẩm thực, nghỉ ngơi",0,1.7514358338670917
9,12,Phở Cuốn Hương Mai,"Ẩm thực, nghỉ ngơi",0,1.7437348569583335
94,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",0,1.740112742301946
110,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",0,1.7398047032255946
149,175,Nhà Thờ Lớn Hà Nội,"Văn hóa tôn giáo, tâm linh",0,1.6890472988690703
155,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",0,1.66538140017569
81,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",0,1.6386191776631307
68,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",0,1.6307535591790838
27,33,Chè Thái Đội Cấn,"Ẩm thực, nghỉ ngơi",0,1.6301481030634974
40,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,0,1.6138645201654072
141,166,The Coffee House,"Đồ uống, thư giãn",0,1.5969701701331687
157,184,Đền Gióng Sóc Sơn,"Văn hóa tôn giáo, tâm linh",0,1.5864490423702406
70,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",0,1.575991646830012
39,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",0,1.5746532701534548
151,178,Tượng Đài Vua Lý Thái Tổ,"Đi dạo, ngắm cảnh",0,1.5628468758995524
59,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",0,1.547768894214066
41,52,Lẩu Ếch Hà My,"Ẩm thực, nghỉ ngơi",0,1.5380391082162532
117,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",0,1.5279800390678488
51,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",0,1.499688243210656
50,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",0,1.4829744678093846
85,107,Công viên Văn hóa Đống Đa,"Công viên, văn hóa, lịch sử",0,1.44856437857365
20,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",0,1.4308946198319816
96,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,1.423931874502756
113,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",0,1.4188386077058581
97,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",0,1.381852674469613
18,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",0,1.3146311125840313
25,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",0,1.3015128967463596
105,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",0,1.2454763399434228
87,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",0,1.2400325459217214
95,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,0,1.1883563353547046
43,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",0,1.1646851256427624
128,153,Tam An Lac,Ẩm thực chay,0,1.1477057993136057
147,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",0,1.103592479172839
28,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",0,1.0667233883448617
103,127,Phở Thìn 13 Lò Đúc,"Ẩm thực, nghỉ ngơi",0,0.9122152364624796
33,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",0,0.898480942472105
153,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",0,0.5546190459498703
120,144,Phở Biên,"Ẩm thực, nghỉ ngơi",0,0.19583849829887612
123,148,Cung Văn hóa Lao động Hữu nghị Việt - Xô,"Văn hóa, lịch sử, nghệ thuật",0,0.0
