,att_id,att_name,att_cat,att_price,score
13,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",490032,2.1387088208702423
62,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",689225,2.107426726824258
81,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",765550,2.0982812952608327
163,190,Trung tâm Nghệ thuật đương đại Vincom,"Triển lãm, nghệ thuật",470908,2.095368143395099
11,14,Bánh cuốn Bà Xuân,"Ẩm thực, nghỉ ngơi",264552,2.0927512442614784
116,140,KAFA Café,"Đồ uống, thư giãn",743765,2.092043529401437
6,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",295232,2.086650632444723
94,118,Bánh Mỳ Ô Long,"Ẩm thực, nghỉ ngơi",197167,2.071980636043648
4,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",167320,1.992914073540902
93,115,Buffet Chay Hương Thiền,Ẩm thực chay,612297,1.983658918743366
117,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",435582,1.9722751332040076
104,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",989333,1.962290318899612
111,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",442764,1.9582086145905606
148,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",197573,1.889483466903087
45,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",453179,1.874275826654845
138,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",536182,1.8631498907156612
99,123,Industry Cafe,"Đồ uống, thư giãn",728001,1.8244011305882069
21,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",583768,1.8210435996243106
52,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",634854,1.8072020136407971
96,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,529411,1.805413524924731
76,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",321576,1.79185173318821
12,15,All Day Coffee 55 Hàng Bún,"Đồ uống, thư giãn",642997,1.7336380713288833
29,36,Tiny Cafe,"Đồ uống, thư giãn",308757,1.6849209553821467
17,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",613208,1.6298837811504256
164,192,Vinhomes Royal City,Trung tâm thương mại,326249,1.6241836591381897
120,144,Phở Biên,"Ẩm thực, nghỉ ngơi",85823,1.6177538776190943
160,187,Nhà văn hóa quận Thanh Xuân,"Tổ hợp thể thao, đi dạo ngắm cảnh",728171,1.570726499477722
59,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",667564,1.5195515830868231
134,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",230338,1.5089413463479744
47,59,Bảo tàng Chiến thắng B-52,"Văn hóa, lịch sử, nghệ thuật",670558,1.4995764683163202
113,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",828679,1.4780981452384552
34,41,Haan Vegan - Buffet Chay,"Ẩm thực, nghỉ ngơi",662727,1.4707796055230276
63,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",51918,1.4675866594103084
97,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",465213,1.460465621516292
68,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",496226,1.4504588625650712
57,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",321167,1.4282399076569305
48,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",778422,1.4064104702298934
147,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",979377,1.4051980284929328
50,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",844696,1.3953064789375276
79,100,Chè Thanh Vĩnh Hồ,"Ẩm thực, nghỉ ngơi",130857,1.3748430957752191
73,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",601399,1.347478121187116
20,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",688232,1.3303667828269994
137,162,Trung Nguyên Legend Café,"Đồ uống, thư giãn",362631,1.1891036050665846
60,75,KF POOL ARENA,"Vui chơi, giải trí",753658,1.1712516348761923
88,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,543614,1.0967824758828328
15,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",261830,1.0836979802147084
122,146,Maison Sen Buffet,"Ẩm thực, nghỉ ngơi",788907,0.9778150592944357
152,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",338034,0.899143500434505
28,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",101859,0.8215197984603648
49,62,Soya Garden,"Đồ uống, thư giãn",88239,0.6683626221219612
35,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",91502,0.6511415605277264
70,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",800184,0.6394779807413826
55,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",825878,0.17781747320558594
153,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",359546,0.0
