,att_id,att_name,att_cat,att_price,score
125,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",133737,2.4210894159786847
130,136,Vincom Mega Mall Times City,Trung tâm thương mại,178104,2.4090697301940907
115,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",465213,2.4031217693909355
148,156,Quán Chay Bồ Đề,Ẩm thực chay,564464,2.3820017763799655
24,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",583768,2.3734110863582742
51,53,Miến lươn Sành Phố Cổ,"Ẩm thực, nghỉ ngơi",379066,2.372704902517512
146,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",840778,2.3593893329838806
58,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",778422,2.2942748147177383
63,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",69700,2.292636759416993
83,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",915018,2.264076355217753
168,177,Hồ Gươm (Phố đi bộ hồ Gươm),"Đi dạo, ngắm cảnh",966805,2.263661381208223
110,115,Buffet Chay Hương Thiền,Ẩm thực chay,612297,2.252988540893142
119,125,MONO Coffee Lab,"Đồ uống, thư giãn",484246,2.2321670379592007
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",610738,2.223430743021879
156,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",937965,2.2210064211767815
52,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",544284,2.2139300222775518
47,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,32546,2.2114838596951074
103,107,Công viên Văn hóa Đống Đa,"Công viên, văn hóa, lịch sử",432697,2.2041235312104135
79,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",18618,2.2039415250658863
84,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",800184,2.170903769711259
158,166,The Coffee House,"Đồ uống, thư giãn",20347,2.154909069730195
32,34,Công viên Indira Gandhi,"Công viên, đi dạo, ngắm cảnh",789826,2.1425617728854576
49,51,GoGi House,"Ẩm thực, nghỉ ngơi",843611,2.141222207661727
126,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",859225,2.121150570043241
71,75,KF POOL ARENA,"Vui chơi, giải trí",753658,2.115479258579768
4,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",217221,2.0913598043069896
171,181,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",463529,2.0784592087828884
128,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",616485,2.0398593456515073
149,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",307802,2.0321131641404264
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",804894,1.9907104063833145
143,151,Kem Trứng Bà Khanh,"Ẩm thực, nghỉ ngơi",489144,1.984784286317506
179,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",360927,1.9830224668384773
62,65,Trung Nguyên Legend Café,"Đồ uống, thư giãn",966819,1.9659794114649287
86,90,PHỞ GÀ VĂN MIẾU 17,"Ẩm thực, nghỉ ngơi",484027,1.9593980692788193
82,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",496226,1.9461189009740991
80,84,Công viên Nghĩa Đô,"Công viên, đi dạo, ngắm cảnh",957567,1.942391415134182
13,14,Bánh cuốn Bà Xuân,"Ẩm thực, nghỉ ngơi",264552,1.938299917005196
59,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",649718,1.93350951528123
23,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",688232,1.9300222775520837
136,144,Phở Biên,"Ẩm thực, nghỉ ngơi",85823,1.9283915024971208
123,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",821714,1.926171027533897
34,36,Tiny Cafe,"Đồ uống, thư giãn",308757,1.9170634400617388
152,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",963179,1.9132777122555638
147,155,Nhà hàng Chay Vị Lai,Ẩm thực chay,631357,1.9042138062580989
19,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",613208,1.8896387542043414
37,39,Phở Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",383746,1.8814921591752949
114,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,529411,1.8606706562413535
127,133,Starbucks Ba Trieu,"Đồ uống, thư giãn",449917,1.8489713012711348
122,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",989333,1.8446249945398137
87,91,Ga Cát Linh,"Tàu điện, chụp ảnh",258107,1.778935336856975
117,123,Industry Cafe,"Đồ uống, thư giãn",728001,1.7662677091978622
22,24,Điện Kính Thiên,"Văn hóa, lịch sử, nghệ thuật",913720,1.7573130068871095
164,173,Bảo tàng Lịch sử Quốc gia,"Văn hóa, lịch sử, nghệ thuật",979377,1.7374306556589332
21,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",39092,1.7255929760188735
88,92,Chùa Láng,"Văn hóa tôn giáo, tâm linh",253955,1.669571484733325
12,13,Chùa Châu Long,"Văn hóa tôn giáo, tâm linh",340476,1.6645189941612415
144,152,Namaste Ha Noi,"Ẩm thực, nghỉ ngơi",575203,1.658731198765274
54,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",453179,1.64421438867776
138,146,Maison Sen Buffet,"Ẩm thực, nghỉ ngơi",788907,1.6372107922363455
14,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",490032,1.6364026849546462
163,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",351018,1.6208957614409059
129,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",442764,1.6157486276736677
175,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",597285,1.5786776161563196
68,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",290240,1.56469226401083
155,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",536182,1.5575867441284856
11,12,Phở Cuốn Hương Mai,"Ẩm thực, nghỉ ngơi",311895,1.5528254633876415
65,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",132153,1.5421963045472395
139,147,THE WISELANDS Coffee,"Đồ uống, thư giãn",501301,1.52379912345841
46,48,Bún Chả Ngọc Khánh,"Ẩm thực, nghỉ ngơi",712234,1.5128641942951973
151,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",230338,1.4904992792556655
72,76,Starbucks Duy Tân,"Đồ uống, thư giãn",993312,1.4760334308886272
90,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",601399,1.474846750826309
74,78,Trâu Kinh Bắc Thành Thái,"Ẩm thực, nghỉ ngơi",789514,1.4664162262117983
16,18,Cafe Goethe,"Đồ uống, thư giãn",293689,1.445354475167079
176,186,Việt Phủ Thành Chương,"Kiến trúc, nghệ thuật",223263,1.4341792978930954
173,183,Điểm Cắm Trại Hồ Hàm Lợn,"Cắm trại, leo núi, trekking",926175,1.4196042458393379
101,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",636333,1.4107878681984332
8,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",295232,1.3718167125322154
41,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",742534,1.3702878609181823
40,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",91502,1.3587850725840482
133,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",424380,1.3576930357168848
159,167,Tràng Tiền Plaza,Trung tâm thương mại,42068,1.350856884928433
69,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",321167,1.3456879104238553
161,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",758680,1.335531967559227
165,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",197573,1.3127593587559545
92,96,La Mensa,"Đồ uống, thư giãn",81565,1.3035425675970842
140,148,Cung Văn hóa Lao động Hữu nghị Việt - Xô,"Văn hóa, lịch sử, nghệ thuật",93014,1.293291981537294
85,89,Nguyen Art Gallery - Vietnam Artworks & Paintings,"Triển lãm, nghệ thuật",128975,1.2818110339405067
70,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",667564,1.2348752893897696
177,187,Nhà văn hóa quận Thanh Xuân,"Tổ hợp thể thao, đi dạo ngắm cảnh",728171,1.2280172978639783
169,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",338034,1.1969379286244717
181,191,Vinhomes Royal City,Trung tâm thương mại,245168,1.1768080490397352
76,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",51918,1.1563869596237595
3,4,Bốt Nước Hàng Đậu,"Đi dạo, ngắm cảnh",161794,1.1433917209044964
91,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",877421,1.1269747666681198
170,180,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",359546,1.0784155273082021
6,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",167320,0.959769361813656
172,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",356398,0.9301387614845851
17,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",261830,0.8805675679610943
67,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",825878,0.8315205521338385
131,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",828679,0.6380188995180447
60,62,Soya Garden,"Đồ uống, thư giãn",88239,0.16966612792847968
93,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",321576,0.14412702572838754
39,41,Haan Vegan - Buffet Chay,"Ẩm thực, nghỉ ngơi",662727,0.0
