,att_id,att_name,att_cat,att_price,score
25,27,An Nhien Cafe Khuc Hao,"Đồ uống, thư giãn",41917,3.2416817040383563
37,40,Công viên Thủ Lệ,"Công viên, giải trí, đi dạo, ngắm cảnh",568177,3.239384294149886
109,114,Cháo Hồng Lương Sử,"Ẩm thực, nghỉ ngơi",626667,3.237312263079602
18,20,Vườn hoa Lênin,"Đi dạo, ngắm cảnh",661955,3.2340333647894255
64,67,Twitter Beans Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",634854,3.2209541230510155
79,82,Bảo tàng Dân tộc học Việt Nam,"Văn hóa, lịch sử, nghệ thuật",354982,3.220285256880956
42,45,AHA Cafe,"Đồ uống, thư giãn",898826,3.17926631197372
104,109,Công Viên 1/6,"Công viên, đi dạo, ngắm cảnh",17924,3.158182487047995
137,143,Phở đường tàu ( Various Beef Noodles),"Ẩm thực, nghỉ ngơi",549520,3.127102020993675
9,10,Manzi Art Space and Cafe,"Đồ uống, thư giãn",197745,3.1202388724661176
66,69,Highlands Coffee Vũ Phạm Hàm,"Đồ uống, thư giãn",758676,3.1170690284428133
98,103,Cộng Cà Phê Thái Hà,"Đồ uống, thư giãn",765550,3.0845345054970608
99,104,Xưởng Cafe Hoàng Cầu,"Đồ uống, thư giãn",456860,3.049986113756688
95,100,Chè Thanh Vĩnh Hồ,"Ẩm thực, nghỉ ngơi",130857,3.0249908757930086
47,50,Phê La Núi Trúc,"Đồ uống, thư giãn",859799,2.9522298689458495
43,46,Paris Gateaux Cafe,"Đồ uống, thư giãn",931441,2.9498815670661998
20,22,Cột cờ Hà Nội,"Văn hóa, lịch sử, nghệ thuật",991362,2.9425313094800174
93,98,Cộng Cà phê Đường Láng,"Đồ uống, thư giãn",676269,2.9302081773251416
125,130,Vincom Center Bà Triệu,Trung tâm thương mại,436358,2.9162056094606754
74,77,Bún Riêu Bề Bề Tiến Huân,"Ẩm thực, nghỉ ngơi",372286,2.9130793871441085
135,141,Dream Beans Coffee Roastery,"Đồ uống, thư giãn",435582,2.840027568918657
94,99,Laika Cafe Đường Láng,"Đồ uống, thư giãn",410539,2.821808236069046
111,116,Bánh Đúc Nóng Trung Tự,"Ẩm thực, nghỉ ngơi",923260,2.7986160286507413
49,52,Lẩu Ếch Hà My,"Ẩm thực, nghỉ ngơi",851755,2.785471354352211
142,149,Nhà hàng chay Sadhu,Ẩm thực chay,82722,2.7547980242274974
13,15,All Day Coffee 55 Hàng Bún,"Đồ uống, thư giãn",642997,2.7510102060253274
108,113,Bánh Xèo Tôn Đức Thắng,"Ẩm thực, nghỉ ngơi",9676,2.7418132961870327
52,55,Quán Lươn Nghệ An Bà Liêm,"Ẩm thực, nghỉ ngơi",987828,2.7151967847893985
96,101,Quán Bánh mì 35,"Ẩm thực, nghỉ ngơi",365785,2.7019721373618495
76,79,Cốm Làng Vòng Bà Hoản,"Ẩm thực, nghỉ ngơi",689225,2.7005180804704167
44,47,Highlands Coffee VTV,"Đồ uống, thư giãn",400304,2.6962940452008155
28,31,Bảo tàng Hồ Chí Minh,"Văn hóa, lịch sử, nghệ thuật",433781,2.6419995608748224
143,150,Highlands Coffee Lê Duẩn,"Đồ uống, thư giãn",878897,2.6403128548807615
30,33,Chè Thái Đội Cấn,"Ẩm thực, nghỉ ngơi",152360,2.637288416546582
162,170,Green Palm Gallery,"Triển lãm, nghệ thuật",366307,2.623947444567719
89,93,Nhà Hàng Vịt Vân Đình Minh Phương,"Ẩm thực, nghỉ ngơi",82089,2.6199197069784503
181,192,Vinhomes Royal City,Trung tâm thương mại,326249,2.6175059725386802
153,161,Bún riêu Huyền Thu,"Ẩm thực, nghỉ ngơi",313476,2.5902642166777383
146,153,Tam An Lac,Ẩm thực chay,594200,2.587356102894887
41,44,Highlands Coffee Kim Mã,"Đồ uống, thư giãn",77394,2.562717108869606
114,119,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,636954,2.538485250773917
29,32,Quán Bánh Cuốn Nóng Gia Truyền Đội Cấn,"Ẩm thực, nghỉ ngơi",104805,2.502519153564407
78,81,Chùa Hà,"Văn hóa tôn giáo, tâm linh",61296,2.4974881167200493
107,112,The Coffee House Hào Nam,"Đồ uống, thư giãn",764715,2.4964557363271354
55,58,Bún Bò Huế An Cựu,"Ẩm thực, nghỉ ngơi",127826,2.4794796221196975
60,63,Twitter Beans Coffee Hoàng Đạo Thúy,"Đồ uống, thư giãn",844696,2.4685014925893967
70,73,Công viên Cầu Giấy,"Công viên, đi dạo, ngắm cảnh",626318,2.448609994314637
34,37,Miến Lươn Huyền Trang,"Ẩm thực, nghỉ ngơi",463803,2.4344765613299444
126,131,Bánh Cuốn Bà Hoành,"Ẩm thực, nghỉ ngơi",133737,2.433516883781593
32,35,Đình Làng Thành Công,"Văn hóa, lịch sử, nghệ thuật",101859,2.4288929828668415
116,121,Công viên Thống Nhất,"Đi dạo, ngắm cảnh",465213,2.3980015442084124
105,110,Nhà hát Múa rối Việt Nam,Biểu diễn nghệ thuật dân gian,543614,2.3837445163879494
148,156,Quán Chay Bồ Đề,Ẩm thực chay,564464,2.3632713953566196
147,154,Bami Bread Bánh Mì Hội An,"Ẩm thực, nghỉ ngơi",840778,2.3565100308114637
50,53,Miến lươn Sành Phố Cổ,"Ẩm thực, nghỉ ngơi",379066,2.3563646251223247
57,60,Pizza 4P's Phan Ké Bính,"Ẩm thực, nghỉ ngơi",778422,2.3295736268977265
63,66,Cafe Nhạc Trịnh,"Đồ uống, thư giãn",69700,2.3237573993320098
24,26,Cộng Cà Phê đường Điện Biên Phủ,"Đồ uống, thư giãn",583768,2.3231176142997754
156,164,Bún Đậu Cô Tuyến Mắm Tôm Hàng Khay,"Ẩm thực, nghỉ ngơi",937965,2.2764641989382426
61,64,Vincom Center Trần Duy Hưng,Trung tâm thương mại,342989,2.273665139422249
84,87,Văn Miếu – Quốc Tử Giám,"Văn hóa, lịch sử, nghệ thuật",915018,2.260753114226347
102,107,Công viên Văn hóa Đống Đa,"Công viên, văn hóa, lịch sử",432697,2.2369574731981032
167,177,Hồ Gươm (Phố đi bộ hồ Gươm),"Đi dạo, ngắm cảnh",966805,2.2285094026588865
51,54,Cộng Cà Phê Vạn Phúc,"Đồ uống, thư giãn",544284,2.219399736234081
10,11,TỔ CHIM XANH - BLUEBIRDS' NEST,"Đồ uống, thư giãn",610738,2.1997481573464057
110,115,Buffet Chay Hương Thiền,Ẩm thực chay,612297,2.1536836350258994
46,49,Vincom Metropolis Liễu Giai,Trung tâm thương mại,32546,2.151284441155042
120,125,MONO Coffee Lab,"Đồ uống, thư giãn",484246,2.1510081703456763
80,83,The Coffee House Nguyễn Khánh Toàn,"Đồ uống, thư giãn",18618,2.1480273537182484
85,88,Highlands Coffee Pullman HN,"Đồ uống, thư giãn",800184,2.133312297976971
31,34,Công viên Indira Gandhi,"Công viên, đi dạo, ngắm cảnh",789826,2.1214980857341033
158,166,The Coffee House,"Đồ uống, thư giãn",20347,2.1146203966376333
127,132,Vua Chả Cá Mai Hắc Đế,"Ẩm thực, nghỉ ngơi",859225,2.1003633688171703
170,181,Khu Phố Cổ Hà Nội,"Trải nghiệm đa dạng, văn hóa, ẩm thực,...",463529,2.0822167388121215
48,51,GoGi House,"Ẩm thực, nghỉ ngơi",843611,2.0646590018481135
72,75,KF POOL ARENA,"Vui chơi, giải trí",753658,2.0529102221653517
2,3,STAR3 CLUB,"Vui chơi, giải trí về đêm",804894,2.0346690784623576
129,134,Highlands Coffee Trần Đại Nghĩa,"Đồ uống, thư giãn",616485,2.033818455180878
4,5,Đường Phan Đình Phùng,"Đi dạo, ngắm cảnh",217221,2.011847655551378
149,157,Chùa Quán Sứ,"Văn hóa tôn giáo, tâm linh",307802,2.0112006002346874
83,86,Công Viên Thiên Đường Bảo Sơn,"Công viên, sở thú, vui chơi, giải trí",496226,1.9789932400895083
62,65,Trung Nguyên Legend Café,"Đồ uống, thư giãn",966819,1.972588119482765
115,120,Vincom Center Phạm Ngọc Thạch,Trung tâm thương mại,529411,1.9718610910370415
138,144,Phở Biên,"Ẩm thực, nghỉ ngơi",85823,1.950159291932458
144,151,Kem Trứng Bà Khanh,"Ẩm thực, nghỉ ngơi",489144,1.947927314604108
178,189,Trill Rooftop Cafe,"Đồ uống, thư giãn",360927,1.9303841182090125
124,129,Highlands Coffee Lò Đúc,"Đồ uống, thư giãn",821714,1.9252512973822604
81,84,Công viên Nghĩa Đô,"Công viên, đi dạo, ngắm cảnh",957567,1.921972399092084
152,160,Di tích Nhà tù Hỏa Lò,"Văn hóa, lịch sử, nghệ thuật",963179,1.92153618202466
33,36,Tiny Cafe,"Đồ uống, thư giãn",308757,1.8997253286532114
36,39,Phở Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",383746,1.8828946201349055
23,25,Tượng đài Bắc Sơn,"Văn hóa, lịch sử, nghệ thuật",688232,1.879121342501648
58,61,Joma Bakery Café • Liễu Giai,"Đồ uống, thư giãn",649718,1.8735813857452968
19,21,Bảo tàng Lịch sử Quân sự Việt Nam,"Văn hóa, lịch sử, nghệ thuật",613208,1.8597678452767141
128,133,Starbucks Ba Trieu,"Đồ uống, thư giãn",449917,1.8276331879761116
21,23,Hoàng Thành Thăng Long,"Văn hóa, lịch sử, nghệ thuật",39092,1.8052552524170054
118,123,Industry Cafe,"Đồ uống, thư giãn",728001,1.7770465487232627
87,91,Ga Cát Linh,"Tàu điện, chụp ảnh",258107,1.7713102942865717
123,128,Vườn Hoa Pasteur,"Công viên, đi dạo, ngắm cảnh",989333,1.765181444489194
112,117,Chùa Bộc,"Văn hóa tôn giáo, tâm linh",419241,1.7116721508845743
22,24,Điện Kính Thiên,"Văn hóa, lịch sử, nghệ thuật",913720,1.6978222589937033
88,92,Chùa Láng,"Văn hóa tôn giáo, tâm linh",253955,1.6861534524399815
139,146,Maison Sen Buffet,"Ẩm thực, nghỉ ngơi",788907,1.6746518624287674
53,56,Bánh Xèo Nem Lụi Ngọc Dương Đội Cấn,"Ẩm thực, nghỉ ngơi",453179,1.6254901989295263
12,13,Chùa Châu Long,"Văn hóa tôn giáo, tâm linh",340476,1.622989221076267
145,152,Namaste Ha Noi,"Ẩm thực, nghỉ ngơi",575203,1.5917051870571512
130,135,Công viên Tuổi Trẻ Thủ Đô,"Công viên, đi dạo, ngắm cảnh",442764,1.56634643487061
174,185,Du lịch sinh thái Bản Rõm,"Du lịch sinh thái, cắm trại",597285,1.5582691488387184
163,171,Quán Kem Xôi Thu Nga,"Ẩm thực, nghỉ ngơi",351018,1.5555791435895756
155,163,Phê La Lý Thường Kiệt,"Đồ uống, thư giãn",536182,1.5490431578625916
14,16,Vườn Bách Thảo Hà Nội,"Công viên, đi dạo, ngắm cảnh, cắm trại",490032,1.5417001705608726
140,147,THE WISELANDS Coffee,"Đồ uống, thư giãn",501301,1.5149091723362744
11,12,Phở Cuốn Hương Mai,"Ẩm thực, nghỉ ngơi",311895,1.505661370506786
65,68,The Coffee House Vũ Phạm Hàm,"Đồ uống, thư giãn",132153,1.4982674912138592
68,71,Highlands Coffee Trung Kính,"Đồ uống, thư giãn",290240,1.4894486361673387
151,159,San Ho seafood restaurant,"Ẩm thực, nghỉ ngơi",230338,1.4397489716182648
16,18,Cafe Goethe,"Đồ uống, thư giãn",293689,1.4305375212110576
45,48,Bún Chả Ngọc Khánh,"Ẩm thực, nghỉ ngơi",712234,1.4247212936453337
175,186,Việt Phủ Thành Chương,"Kiến trúc, nghệ thuật",223263,1.3979084845673668
134,140,KAFA Café,"Đồ uống, thư giãn",743765,1.3946659376994788
73,76,Starbucks Duy Tân,"Đồ uống, thư giãn",993312,1.3942369909165038
141,148,Cung Văn hóa Lao động Hữu nghị Việt - Xô,"Văn hóa, lịch sử, nghệ thuật",93014,1.3902310641806181
136,142,Phố đường tàu Hà Nội,"Chụp ảnh, trải nghiệm, thư giãn",327394,1.3832806722395858
90,94,Bún Đậu Chùa Láng,"Ẩm thực, nghỉ ngơi",601399,1.3685219947915712
69,72,AHA Cafe Trung Kính,"Đồ uống, thư giãn",321167,1.364930474269734
75,78,Trâu Kinh Bắc Thành Thái,"Ẩm thực, nghỉ ngơi",789514,1.3536833442145237
161,169,Cyril Kongo Hanoi Gallery,"Triển lãm, nghệ thuật",758680,1.339608073505481
100,105,Tiny Cafe Dreamers,"Đồ uống, thư giãn",636333,1.3299240546085613
8,9,Vườn Hoa Hàng Đậu,"Đi dạo, ngắm cảnh",295232,1.3238388265179282
40,43,Thạch Dừa Đồng Tháp,"Đồ uống, thư giãn",742534,1.3228427975472954
172,183,Điểm Cắm Trại Hồ Hàm Lợn,"Cắm trại, leo núi, trekking",926175,1.3217304440253557
159,167,Tràng Tiền Plaza,Trung tâm thương mại,42068,1.320625360787865
133,139,Cháo Sườn Sụn Huyền Anh Đồng Xuân,"Ẩm thực, nghỉ ngơi",424380,1.3163068118203185
71,74,Chùa Cót,"Văn hóa tôn giáo, tâm linh",667564,1.2774689522502243
39,42,Bò King Beefsteak,"Ẩm thực, nghỉ ngơi",91502,1.2621577331834715
164,174,Phở 10 Lý Quốc Sư,"Ẩm thực, nghỉ ngơi",197573,1.2546475293392305
86,89,Nguyen Art Gallery - Vietnam Artworks & Paintings,"Triển lãm, nghệ thuật",128975,1.2315280247654954
176,187,Nhà văn hóa quận Thanh Xuân,"Tổ hợp thể thao, đi dạo ngắm cảnh",728171,1.212988799399767
180,191,Vinhomes Royal City,Trung tâm thương mại,245168,1.203006698840099
169,179,Đền Ngọc Sơn,"Văn hóa tôn giáo, tâm linh",338034,1.1654920310412038
3,4,Bốt Nước Hàng Đậu,"Đi dạo, ngắm cảnh",161794,1.1451570454145568
77,80,Gác Trịnh Cafe Trần Thái Tông,"Đồ uống, thư giãn",51918,1.1425106618721586
91,95,Nhà Hàng Chả Cá Lão Ngư,"Ẩm thực, nghỉ ngơi",877421,1.0668197303887723
6,7,Cửa Bắc thành Hà Nội,"Văn hóa, lịch sử, nghệ thuật",167320,0.9387972913828264
171,182,Hồ Đồng Đò,"Du lịch nghỉ dưỡng, cắm trại, bơi thuyền, ngắm cảnh",356398,0.9287061365563005
17,19,Bảo tàng Mỹ thuật Việt Nam,"Văn hóa, lịch sử, nghệ thuật",261830,0.8667778535502961
67,70,Cộng Cà Phê Trung Hòa,"Đồ uống, thư giãn",825878,0.7704538547775215
131,137,VinKE & Thủy Cung Times City,"Thủy cung, vui chơi giải trí",828679,0.6008235778233058
92,97,Highlands coffee Yên Lãng,"Đồ uống, thư giãn",321576,0.15014591460905535
59,62,Soya Garden,"Đồ uống, thư giãn",88239,0.11941442220868481
38,41,Haan Vegan - Buffet Chay,"Ẩm thực, nghỉ ngơi",662727,0.0
